Los Alamos National Laboratory Poisson Superfish
Program SF7 written by James H. Billen and Lloyd M. Young

The original Poisson Superfish codes were developed
by Ron F. Holsinger in collaboration with Klaus Halbach.
These programs are provided as a service to the accelerator
community by the Los Alamos Accelerator Code Group (LAACG).

(c) Copyright 1985-2005, by the Regents of the University of California.        
This software was produced under U. S. Government contract W-7405-ENG-36        
by Los Alamos National Laboratory, which is operated by the University          
of California for the U. S. Department of Energy.  Neither the Government       
nor the University makes any warranty, express or implied, or assumes           
any liability or responsibility for its use, or represents that use of          
this software would not infringe privately owned rights.                        
Unpublished - rights reserved under Copyright Laws of the United States.        


Program SF7  7.17  released 1-13-2006 

Program file: Z:\POISSONSUPERFISH\SF7.EXE
SF.INI file: Z:\tmp\psf\e9be9084-f82c-4f01-8db9-825e5981f989\SF.INI 11-05-2020   2:53:34
Solution file Z:\TMP\PSF\E9BE9084-F82C-4F01-8DB9-825E5981F989\SWIFEL_7.000_9.170_36.000_5.531_9.819_30.000_2.000_5469.T35.
Memory used for SWIFEL_7.000_9.170_36.000_5.531_9.819_30.000_2.000_5469.T35 arrays:       8.857 M
Reading keyword commands and data from file:
SWIFEL_7.000_9.170_36.000_5.531_9.819_30.000_2.000_5469.IN7

Electromagnetic fields for a rectangular area with corners at:
(Zmin,Rmin) = (50,0.0)
(Zmax,Rmax) = (70,3)
Z and R increments:    99    19
EZERO computed by SFO =    0.79521E+07 MV/m
Interpolated fields normalized to E0 =    0.79521E+07 MV/m

      Z             R              Ez            Er            |E|           H 
    (cm)          (cm)           (MV/m)        (MV/m)        (MV/m)        (A/m) 
   56.4646       1.73684      1.936450E+01  5.107891E+00  2.002684E+01  1.474200E+03
   56.6667       1.73684      1.826219E+01  6.374056E+00  1.934260E+01  1.361566E+03
   56.8687       1.73684      1.643199E+01  7.876215E+00  1.822211E+01  1.220974E+03
   57.0707       1.73684      1.337825E+01  9.030198E+00  1.614070E+01  1.049117E+03
   57.2727       1.73684      9.660932E+00  9.123756E+00  1.328821E+01  8.509396E+02
   57.4747       1.73684      6.538485E+00  8.226664E+00  1.050856E+01  6.805439E+02
   57.6768       1.73684      4.017562E+00  6.953706E+00  8.030868E+00  5.265531E+02
   57.8788       1.73684      2.359903E+00  5.586023E+00  6.064058E+00  4.013814E+02
   58.0808       1.73684      1.421122E+00  4.317236E+00  4.545120E+00  3.107734E+02
   58.2828       1.73684      9.585633E-01  3.256827E+00  3.394962E+00  2.392402E+02
   58.4848       1.73684      7.029701E-01  2.498320E+00  2.595336E+00  1.866084E+02
   58.6869       1.73684      5.380651E-01  1.941343E+00  2.014529E+00  1.448819E+02
   58.8889       1.73684      4.102873E-01  1.500807E+00  1.555878E+00  1.131126E+02
   59.0909       1.73684      3.123437E-01  1.168942E+00  1.209952E+00  8.729864E+01
   59.2929       1.73684      2.456284E-01  9.130197E-01  9.454831E-01  6.798351E+01
   59.4949       1.73684      1.942762E-01  7.150164E-01  7.409397E-01  5.262258E+01
   59.6970       1.73684      1.512872E-01  5.549351E-01  5.751876E-01  4.082946E+01
   59.8990       1.73684      1.165557E-01  4.313986E-01  4.468668E-01  3.127455E+01
   60.1010       1.73684      9.204668E-02  3.360123E-01  3.483919E-01  2.415324E+01
   60.3030       1.73684      7.317171E-02  2.616076E-01  2.716480E-01  1.852291E+01
   60.5051       1.73684      5.682299E-02  2.015862E-01  2.094418E-01  1.423506E+01
   60.7071       1.73684      4.362166E-02  1.550087E-01  1.610296E-01  1.078572E+01
   60.9091       1.73684      3.418276E-02  1.195876E-01  1.243771E-01  8.248839E+00
   61.1111       1.73684      2.703632E-02  9.207819E-02  9.596539E-02  6.261747E+00
   61.3131       1.73684      2.071589E-02  7.016331E-02  7.315763E-02  4.770332E+00
   61.5152       1.73684      1.569444E-02  5.320098E-02  5.546764E-02  3.580997E+00
   61.7172       1.73684      1.212466E-02  4.061040E-02  4.238175E-02  2.720068E+00
   61.9192       1.73684      9.457236E-03  3.068518E-02  3.210949E-02  2.063783E+00
   62.1212       1.73684      7.155505E-03  2.334628E-02  2.441823E-02  1.556210E+00
   62.3232       1.73684      5.336011E-03  1.750216E-02  1.829750E-02  1.163875E+00
   62.5253       1.73684      4.064981E-03  1.327423E-02  1.388269E-02  8.830463E-01
   62.7273       1.73684      3.127487E-03  9.975073E-03  1.045386E-02  6.701816E-01
   62.9293       1.73684      2.349519E-03  7.560570E-03  7.917225E-03  5.058802E-01
   63.1313       1.73684      1.732723E-03  5.642336E-03  5.902397E-03  3.793875E-01
   63.3333       1.73684      1.309085E-03  4.282085E-03  4.477718E-03  2.890102E-01
   63.5354       1.73684      1.000521E-03  3.224714E-03  3.376363E-03  2.203981E-01
   63.7374       1.73684      7.524567E-04  2.451262E-03  2.564152E-03  1.672404E-01
   63.9394       1.73684      5.645814E-04  1.840898E-03  1.925528E-03  1.278577E-01
   64.1414       1.73684      4.186152E-04  1.401212E-03  1.462407E-03  9.665148E-02
   64.3434       1.73684      3.206526E-04  1.063073E-03  1.110379E-03  7.408516E-02
   64.5455       1.73684      2.433797E-04  8.132626E-04  8.488991E-04  5.649332E-02
   64.7475       1.73684      1.837577E-04  6.155880E-04  6.424294E-04  4.335777E-02
   64.9495       1.73684      1.372221E-04  4.709320E-04  4.905170E-04  3.288593E-02
   65.1515       1.73684      1.058558E-04  3.597966E-04  3.750454E-04  2.525608E-02
   65.3535       1.73684      8.130406E-05  2.765164E-04  2.882216E-04  1.928427E-02
   65.5556       1.73684      6.185513E-05  2.103240E-04  2.192310E-04  1.480143E-02
   65.7576       1.73684      4.651657E-05  1.611170E-04  1.676975E-04  1.121793E-02
   65.9596       1.73684      3.605737E-05  1.234049E-04  1.285648E-04  8.601409E-03
   66.1616       1.73684      2.791727E-05  9.485081E-05  9.887391E-05  6.553588E-03
   66.3636       1.73684      2.128691E-05  7.214312E-05  7.521810E-05  5.017060E-03
   66.5657       1.73684      1.603480E-05  5.508413E-05  5.737052E-05  3.789906E-03
   66.7677       1.73684      1.241659E-05  4.212135E-05  4.391332E-05  2.897016E-03
   66.9697       1.73684      9.636373E-06  3.227069E-05  3.367874E-05  2.200004E-03
   67.1717       1.73684      7.318584E-06  2.447363E-05  2.554447E-05  1.679423E-03
   67.3737       1.73684      5.492962E-06  1.858343E-05  1.937825E-05  1.264646E-03
   67.5758       1.73684      4.231205E-06  1.416856E-05  1.478686E-05  9.645363E-04
   67.7778       1.73684      3.281706E-06  1.081464E-05  1.130159E-05  7.308640E-04
   67.9798       1.73684      2.475617E-06  8.179645E-06  8.546068E-06  5.572285E-04
   68.1818       1.73684      1.848015E-06  6.180952E-06  6.451305E-06  4.191014E-04
   68.3838       1.73684      1.415211E-06  4.705374E-06  4.913590E-06  3.195586E-04
   68.5859       1.73684      1.097494E-06  3.584477E-06  3.748728E-06  2.421169E-04
   68.7879       1.73684      8.232507E-07  2.709900E-06  2.832190E-06  1.847294E-04
   68.9899       1.73684      6.122669E-07  2.042692E-06  2.132478E-06  1.390644E-04
   69.1919       1.73684      4.671351E-07  1.556556E-06  1.625141E-06  1.061754E-04
   69.3939       1.73684      3.605704E-07  1.177050E-06  1.231040E-06  8.106637E-05
   69.5960       1.73684      2.717577E-07  8.984949E-07  9.386934E-07  6.157448E-05
   69.7980       1.73684      2.020564E-07  6.770583E-07  7.065654E-07  4.643997E-05
   70.0000       1.73684      1.540329E-07  5.172867E-07  5.397329E-07  3.551790E-05
   50.0000       1.89474      3.211012E+01  1.665424E+00  3.215328E+01  2.913070E+03
   50.2020       1.89474      3.156036E+01  1.767228E+00  3.160980E+01  2.879150E+03
   50.4040       1.89474      3.103375E+01  1.834282E+00  3.108791E+01  2.843611E+03
   50.6061       1.89474      3.052794E+01  1.882546E+00  3.058593E+01  2.806898E+03
   50.8081       1.89474      3.003968E+01  1.911848E+00  3.010046E+01  2.769415E+03
   51.0101       1.89474      2.956682E+01  1.924577E+00  2.962939E+01  2.731519E+03
   51.2121       1.89474      2.910805E+01  1.923624E+00  2.917154E+01  2.693510E+03
   51.4141       1.89474      2.866257E+01  1.911678E+00  2.872625E+01  2.655631E+03
   51.6162       1.89474      2.822991E+01  1.891134E+00  2.829318E+01  2.618074E+03
   51.8182       1.89474      2.780979E+01  1.864087E+00  2.787220E+01  2.580989E+03
   52.0202       1.89474      2.740206E+01  1.832356E+00  2.746325E+01  2.544486E+03
   52.2222       1.89474      2.700655E+01  1.797515E+00  2.706630E+01  2.508641E+03
   52.4242       1.89474      2.662302E+01  1.761100E+00  2.668120E+01  2.473501E+03
   52.6263       1.89474      2.625129E+01  1.724356E+00  2.630787E+01  2.439085E+03
   52.8283       1.89474      2.589110E+01  1.688528E+00  2.594610E+01  2.405387E+03
   53.0303       1.89474      2.554227E+01  1.654509E+00  2.559580E+01  2.372380E+03
   53.2323       1.89474      2.520441E+01  1.625260E+00  2.525676E+01  2.340007E+03
   53.4343       1.89474      2.487668E+01  1.600382E+00  2.492810E+01  2.308175E+03
   53.6364       1.89474      2.455862E+01  1.581648E+00  2.460949E+01  2.276780E+03
   53.8384       1.89474      2.424944E+01  1.571571E+00  2.430032E+01  2.245667E+03
   54.0404       1.89474      2.394916E+01  1.571967E+00  2.400069E+01  2.214671E+03
   54.2424       1.89474      2.365612E+01  1.584911E+00  2.370915E+01  2.183551E+03
   54.4444       1.89474      2.336936E+01  1.615080E+00  2.342510E+01  2.151999E+03
   54.6465       1.89474      2.308914E+01  1.665935E+00  2.314916E+01  2.119687E+03
   54.8485       1.89474      2.281274E+01  1.741675E+00  2.287913E+01  2.086143E+03
   55.0505       1.89474      2.253913E+01  1.852603E+00  2.261514E+01  2.050744E+03
   55.2525       1.89474      2.226866E+01  2.006209E+00  2.235885E+01  2.012823E+03
   55.4545       1.89474      2.199611E+01  2.213080E+00  2.210716E+01  1.971379E+03
   55.6566       1.89474      2.172018E+01  2.500542E+00  2.186364E+01  1.925045E+03
   55.8586       1.89474      2.143711E+01  2.889047E+00  2.163091E+01  1.872271E+03
   56.0606       1.89474      2.112960E+01  3.413036E+00  2.140347E+01  1.810589E+03
   56.2626       1.89474      2.077846E+01  4.171970E+00  2.119315E+01  1.736309E+03
   56.4646       1.89474      2.031075E+01  5.240213E+00  2.097585E+01  1.644786E+03
   56.6667       1.89474      1.954090E+01  6.778145E+00  2.068309E+01  1.527364E+03
   56.8687       1.89474      1.797068E+01  8.952121E+00  2.007700E+01  1.375000E+03
   57.0707       1.89474      1.426720E+01  1.108671E+01  1.806842E+01  1.170417E+03
   57.2727       1.89474      9.537294E+00  1.136735E+01  1.483835E+01  9.229213E+02
   57.4747       1.89474      5.681810E+00  9.893413E+00  1.140888E+01  7.019866E+02
   57.6768       1.89474      1.601649E+00  8.023244E+00  8.181547E+00  5.281068E+02
   57.8788       1.89474      6.891373E-01  6.112533E+00  6.151257E+00  3.910173E+02
   58.0808       1.89474      4.007782E-01  4.337553E+00  4.356030E+00  2.943996E+02
   58.2828       1.89474      3.514803E-01  3.224159E+00  3.243261E+00  2.293671E+02
   58.4848       1.89474      2.329193E-01  2.428760E+00  2.439903E+00  1.773376E+02
   58.6869       1.89474      2.161689E-01  1.867813E+00  1.880280E+00  1.386588E+02
   58.8889       1.89474      1.835160E-01  1.439550E+00  1.451200E+00  1.082135E+02
   59.0909       1.89474      1.271128E-01  1.125770E+00  1.132924E+00  8.365783E+01
   59.2929       1.89474      1.021447E-01  8.747903E-01  8.807336E-01  6.518268E+01
   59.4949       1.89474      7.988881E-02  6.836097E-01  6.882619E-01  5.035889E+01
   59.6970       1.89474      6.759686E-02  5.308843E-01  5.351705E-01  3.909726E+01
   59.8990       1.89474      4.770012E-02  4.150840E-01  4.178158E-01  3.003144E+01
   60.1010       1.89474      3.836451E-02  3.220607E-01  3.243377E-01  2.321822E+01
   60.3030       1.89474      2.988388E-02  2.503316E-01  2.521090E-01  1.777767E+01
   60.5051       1.89474      2.526036E-02  1.931974E-01  1.948417E-01  1.367655E+01
   60.7071       1.89474      1.779411E-02  1.496841E-01  1.507381E-01  1.039660E+01
   60.9091       1.89474      1.421002E-02  1.150805E-01  1.159545E-01  7.961848E+00
   61.1111       1.89474      1.087733E-02  8.845414E-02  8.912043E-02  6.034115E+00
   61.3131       1.89474      9.135401E-03  6.752477E-02  6.813993E-02  4.601645E+00
   61.5152       1.89474      6.351651E-03  5.168187E-02  5.207071E-02  3.465151E+00
   61.7172       1.89474      5.010783E-03  3.930229E-02  3.962043E-02  2.635094E+00
   61.9192       1.89474      3.740663E-03  2.986015E-02  3.009354E-02  1.983132E+00
   62.1212       1.89474      3.119689E-03  2.256998E-02  2.278456E-02  1.505470E+00
   62.3232       1.89474      2.137936E-03  1.710087E-02  1.723399E-02  1.128563E+00
   62.5253       1.89474      1.668467E-03  1.290917E-02  1.301654E-02  8.568071E-01
   62.7273       1.89474      1.215620E-03  9.737836E-03  9.813419E-03  6.441680E-01
   62.9293       1.89474      1.010924E-03  7.328893E-03  7.398286E-03  4.895907E-01
   63.1313       1.89474      6.878928E-04  5.530111E-03  5.572731E-03  3.676762E-01
   63.3333       1.89474      5.344363E-04  4.172498E-03  4.206585E-03  2.801378E-01
   63.5354       1.89474      3.831912E-04  3.146841E-03  3.170086E-03  2.115205E-01
   63.7374       1.89474      3.197855E-04  2.375343E-03  2.396772E-03  1.615708E-01
   63.9394       1.89474      2.187201E-04  1.796866E-03  1.810129E-03  1.220126E-01
   64.1414       1.89474      1.705372E-04  1.363580E-03  1.374203E-03  9.346192E-02
   64.3434       1.89474      1.217687E-04  1.033713E-03  1.040860E-03  7.096254E-02
   64.5455       1.89474      1.024756E-04  7.860032E-04  7.926552E-04  5.445616E-02
   64.7475       1.89474      7.115946E-05  5.978906E-04  6.021103E-04  4.131371E-02
   64.9495       1.89474      5.594236E-05  4.570753E-04  4.604861E-04  3.174388E-02
   65.1515       1.89474      4.006499E-05  3.483793E-04  3.506756E-04  2.416772E-02
   65.3535       1.89474      3.399949E-05  2.665438E-04  2.687035E-04  1.856900E-02
   65.5556       1.89474      2.399095E-05  2.034255E-04  2.048353E-04  1.409874E-02
   65.7576       1.89474      1.897999E-05  1.561534E-04  1.573026E-04  1.082636E-02
   65.9596       1.89474      1.359224E-05  1.191850E-04  1.199575E-04  8.233271E-03
   66.1616       1.89474      1.158604E-05  9.134936E-05  9.208117E-05  6.313501E-03
   66.3636       1.89474      9.613930E-06  6.949008E-05  7.015197E-05  4.834924E-03
   66.5657       1.89474      6.533099E-06  5.342990E-05  5.382784E-05  3.661505E-03
   66.7677       1.89474      5.146775E-06  4.066333E-05  4.098775E-05  2.800494E-03
   66.9697       1.89474      3.956218E-06  3.110827E-05  3.135883E-05  2.122162E-03
   67.1717       1.89474      3.283166E-06  2.360099E-05  2.382826E-05  1.620613E-03
   67.3737       1.89474      2.228984E-06  1.806662E-05  1.820360E-05  1.223380E-03
   67.5758       1.89474      1.749862E-06  1.370785E-05  1.381909E-05  9.335759E-04
   67.7778       1.89474      1.328616E-06  1.044246E-05  1.052664E-05  7.057988E-04
   67.9798       1.89474      1.101527E-06  7.899696E-06  7.976124E-06  5.382324E-04
   68.1818       1.89474      7.458922E-07  6.023378E-06  6.069385E-06  4.056925E-04
   68.3838       1.89474      5.835614E-07  4.561288E-06  4.598466E-06  3.094598E-04
   68.5859       1.89474      4.375558E-07  3.465334E-06  3.492849E-06  2.338916E-04
   68.7879       1.89474      3.629665E-07  2.619294E-06  2.644323E-06  1.784534E-04
   68.9899       1.89474      2.458453E-07  1.993444E-06  2.008547E-06  1.345846E-04
   69.1919       1.89474      1.921505E-07  1.510298E-06  1.522472E-06  1.027860E-04
   69.3939       1.89474      1.426831E-07  1.146983E-06  1.155824E-06  7.779164E-05
   69.5960       1.89474      1.187162E-07  8.682898E-07  8.763679E-07  5.945044E-05
   69.7980       1.89474      8.080403E-08  6.609058E-07  6.658271E-07  4.491091E-05
   70.0000       1.89474      6.327053E-08  5.018800E-07  5.058525E-07  3.435985E-05
   50.0000       2.05263      3.217543E+01  1.968750E+00  3.223560E+01  3.166082E+03
   50.2020       2.05263      3.160860E+01  2.038215E+00  3.167425E+01  3.126484E+03
   50.4040       2.05263      3.106598E+01  2.086598E+00  3.113597E+01  3.085736E+03
   50.6061       2.05263      3.054537E+01  2.116392E+00  3.061860E+01  3.044223E+03
   50.8081       2.05263      3.004419E+01  2.130429E+00  3.011963E+01  3.002273E+03
   51.0101       2.05263      2.956043E+01  2.130373E+00  2.963709E+01  2.960188E+03
   51.2121       2.05263      2.909274E+01  2.118501E+00  2.916977E+01  2.918223E+03
   51.4141       2.05263      2.864016E+01  2.097012E+00  2.871683E+01  2.876589E+03
   51.6162       2.05263      2.820204E+01  2.067932E+00  2.827775E+01  2.835457E+03
   51.8182       2.05263      2.777790E+01  2.033086E+00  2.785220E+01  2.794958E+03
   52.0202       2.05263      2.736741E+01  1.994053E+00  2.743996E+01  2.755189E+03
   52.2222       2.05263      2.697029E+01  1.952397E+00  2.704087E+01  2.716219E+03
   52.4242       2.05263      2.658618E+01  1.909434E+00  2.665466E+01  2.678084E+03
   52.6263       2.05263      2.621485E+01  1.866367E+00  2.628120E+01  2.640801E+03
   52.8283       2.05263      2.585600E+01  1.824389E+00  2.592028E+01  2.604359E+03
   53.0303       2.05263      2.550954E+01  1.784227E+00  2.557186E+01  2.568730E+03
   53.2323       2.05263      2.517506E+01  1.749084E+00  2.523575E+01  2.533855E+03
   53.4343       2.05263      2.485179E+01  1.718076E+00  2.491111E+01  2.499638E+03
   53.6364       2.05263      2.453947E+01  1.693071E+00  2.459781E+01  2.465981E+03
   53.8384       2.05263      2.423747E+01  1.676777E+00  2.429540E+01  2.432729E+03
   54.0404       2.05263      2.394628E+01  1.670318E+00  2.400447E+01  2.399723E+03
   54.2424       2.05263      2.366455E+01  1.675812E+00  2.372382E+01  2.366731E+03
   54.4444       2.05263      2.339180E+01  1.698270E+00  2.345337E+01  2.333458E+03
   54.6465       2.05263      2.312933E+01  1.739686E+00  2.319467E+01  2.299597E+03
   54.8485       2.05263      2.287601E+01  1.806162E+00  2.294720E+01  2.264664E+03
   55.0505       2.05263      2.263016E+01  1.903070E+00  2.271004E+01  2.228176E+03
   55.2525       2.05263      2.239681E+01  2.040152E+00  2.248954E+01  2.189416E+03
   55.4545       2.05263      2.217492E+01  2.232051E+00  2.228697E+01  2.147410E+03
   55.6566       2.05263      2.196342E+01  2.490436E+00  2.210416E+01  2.101107E+03
   55.8586       2.05263      2.177309E+01  2.845564E+00  2.195824E+01  2.048849E+03
   56.0606       2.05263      2.159467E+01  3.339775E+00  2.185140E+01  1.988179E+03
   56.2626       2.05263      2.145841E+01  4.055939E+00  2.183836E+01  1.916103E+03
   56.4646       2.05263      2.133606E+01  5.103908E+00  2.193804E+01  1.827323E+03
   56.6667       2.05263      2.115385E+01  6.832203E+00  2.222981E+01  1.711659E+03
   56.8687       2.05263      2.032345E+01  9.861519E+00  2.258965E+01  1.553891E+03
   57.0707       2.05263      1.757985E+01  1.314439E+01  2.195054E+01  1.307942E+03
   57.2727       2.05263      1.350460E+01  1.496084E+01  2.015443E+01  1.030425E+03
   57.4747       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   57.6768       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   57.8788       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.0808       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.2828       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.4848       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.6869       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.8889       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   59.0909       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   59.2929       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   59.4949       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   59.6970       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   59.8990       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   60.1010       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   60.3030       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   60.5051       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   60.7071       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   60.9091       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   61.1111       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   61.3131       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   61.5152       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   61.7172       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   61.9192       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   62.1212       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   62.3232       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   62.5253       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   62.7273       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   62.9293       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   63.1313       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   63.3333       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   63.5354       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   63.7374       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   63.9394       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   64.1414       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   64.3434       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   64.5455       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   64.7475       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   64.9495       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   65.1515       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   65.3535       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   65.5556       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   65.7576       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   65.9596       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   66.1616       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   66.3636       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   66.5657       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   66.7677       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   66.9697       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   67.1717       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   67.3737       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   67.5758       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   67.7778       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   67.9798       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   68.1818       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   68.3838       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   68.5859       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   68.7879       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   68.9899       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   69.1919       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   69.3939       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   69.5960       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   69.7980       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   70.0000       2.05263      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   50.0000       2.21053      3.221840E+01  2.272159E+00  3.229842E+01  3.419189E+03
   50.2020       2.21053      3.163768E+01  2.315776E+00  3.172232E+01  3.373873E+03
   50.4040       2.21053      3.108209E+01  2.342737E+00  3.117026E+01  3.327860E+03
   50.6061       2.21053      3.054933E+01  2.354282E+00  3.063991E+01  3.281475E+03
   50.8081       2.21053      3.003717E+01  2.353181E+00  3.012920E+01  3.234968E+03
   51.0101       2.21053      2.954412E+01  2.339932E+00  2.963664E+01  3.188614E+03
   51.2121       2.21053      2.906874E+01  2.316585E+00  2.916091E+01  3.142624E+03
   51.4141       2.21053      2.861000E+01  2.284945E+00  2.870109E+01  3.097179E+03
   51.6162       2.21053      2.816710E+01  2.246723E+00  2.825656E+01  3.052427E+03
   51.8182       2.21053      2.773945E+01  2.203500E+00  2.782683E+01  3.008479E+03
   52.0202       2.21053      2.732661E+01  2.156623E+00  2.741158E+01  2.965423E+03
   52.2222       2.21053      2.692816E+01  2.107647E+00  2.701052E+01  2.923314E+03
   52.4242       2.21053      2.654369E+01  2.057650E+00  2.662332E+01  2.882183E+03
   52.6263       2.21053      2.617291E+01  2.007788E+00  2.624981E+01  2.842040E+03
   52.8283       2.21053      2.581552E+01  1.959174E+00  2.588975E+01  2.802870E+03
   53.0303       2.21053      2.547146E+01  1.912361E+00  2.554315E+01  2.764646E+03
   53.2323       2.21053      2.514033E+01  1.870868E+00  2.520985E+01  2.727303E+03
   53.4343       2.21053      2.482146E+01  1.833068E+00  2.488905E+01  2.690751E+03
   53.6364       2.21053      2.451474E+01  1.801471E+00  2.458084E+01  2.654882E+03
   53.8384       2.21053      2.421973E+01  1.777994E+00  2.428491E+01  2.619574E+03
   54.0404       2.21053      2.393713E+01  1.763475E+00  2.400200E+01  2.584650E+03
   54.2424       2.21053      2.366616E+01  1.761120E+00  2.373160E+01  2.549884E+03
   54.4444       2.21053      2.340651E+01  1.773495E+00  2.347360E+01  2.515047E+03
   54.6465       2.21053      2.316050E+01  1.803458E+00  2.323061E+01  2.479810E+03
   54.8485       2.21053      2.292733E+01  1.856425E+00  2.300236E+01  2.443742E+03
   55.0505       2.21053      2.270805E+01  1.937249E+00  2.279053E+01  2.406413E+03
   55.2525       2.21053      2.250822E+01  2.052646E+00  2.260162E+01  2.367178E+03
   55.4545       2.21053      2.232949E+01  2.216885E+00  2.243927E+01  2.325168E+03
   55.6566       2.21053      2.217844E+01  2.439306E+00  2.231218E+01  2.279494E+03
   55.8586       2.21053      2.207070E+01  2.741343E+00  2.224029E+01  2.228710E+03
   56.0606       2.21053      2.201458E+01  3.168561E+00  2.224144E+01  2.170722E+03
   56.2626       2.21053      2.207363E+01  3.774049E+00  2.239394E+01  2.103066E+03
   56.4646       2.21053      2.230517E+01  4.695163E+00  2.279397E+01  2.020564E+03
   56.6667       2.21053      2.279416E+01  6.250828E+00  2.363571E+01  1.916725E+03
   56.8687       2.21053      2.381514E+01  9.292044E+00  2.556370E+01  1.770642E+03
   57.0707       2.21053      2.581131E+01  1.365191E+01  2.919929E+01  1.538129E+03
   57.2727       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   57.4747       2.21053      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
